,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
22,Q01284,378,357,1.5e-31,114.7,1,2,0.84,13.5,33,62,0.88,Nitronate monooxygenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=ncd-2 PE=1 SV=1
23,Q01284,378,357,1.5e-31,114.7,2,2,1.7e-27,101.3,152,371,0.86,Nitronate monooxygenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=ncd-2 PE=1 SV=1
24,Q8KCW4,494,357,7.5e-10,43.3,1,2,0.0063,20.5,31,87,0.83,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=guaB PE=3 SV=1
25,Q8KCW4,494,357,7.5e-10,43.3,2,2,0.00016,25.8,330,374,0.86,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=guaB PE=3 SV=1
26,Q4VRV8,551,357,3.1e-09,41.2,1,2,0.046,17.7,40,97,0.79,Inosine-5'-monophosphate dehydrogenase OS=Toxoplasma gondii OX=5811 PE=1 SV=1
27,Q4VRV8,551,357,3.1e-09,41.2,2,2,0.004,21.1,339,382,0.84,Inosine-5'-monophosphate dehydrogenase OS=Toxoplasma gondii OX=5811 PE=1 SV=1
28,Q9ZL14,481,357,1.2e-08,39.3,1,2,0.0072,20.3,30,107,0.89,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaB PE=3 SV=1
29,Q9ZL14,481,357,1.2e-08,39.3,2,2,0.0003,24.8,311,365,0.90,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaB PE=3 SV=1
30,O50316,494,357,1.4e-08,39.1,1,2,0.038,18.0,31,72,0.85,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum parvum (strain NCIB 8327) OX=517417 GN=guaB PE=3 SV=3
31,O50316,494,357,1.4e-08,39.1,2,2,0.001,23.1,329,374,0.81,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum parvum (strain NCIB 8327) OX=517417 GN=guaB PE=3 SV=3
32,Q07152,537,357,1.5e-08,39.0,1,2,0.7,13.8,75,115,0.85,Inosine-5'-monophosphate dehydrogenase OS=Drosophila melanogaster OX=7227 GN=ras PE=1 SV=1
33,Q07152,537,357,1.5e-08,39.0,2,2,0.0012,22.9,369,417,0.86,Inosine-5'-monophosphate dehydrogenase OS=Drosophila melanogaster OX=7227 GN=ras PE=1 SV=1
34,P56088,481,357,1.9e-08,38.7,1,2,0.015,19.3,30,107,0.89,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=guaB PE=3 SV=1
35,P56088,481,357,1.9e-08,38.7,2,2,0.0003,24.8,311,365,0.90,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=guaB PE=3 SV=1
36,Q9KGN8,485,357,2e-08,38.6,1,2,6.3e-06,30.4,32,91,0.79,Inosine-5'-monophosphate dehydrogenase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=guaB PE=3 SV=1
37,Q9KGN8,485,357,2e-08,38.6,2,2,1.1,13.1,333,371,0.83,Inosine-5'-monophosphate dehydrogenase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=guaB PE=3 SV=1
38,P49058,404,357,2.4e-08,38.3,1,2,0.01,19.8,31,90,0.83,Inosine-5'-monophosphate dehydrogenase OS=Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM 4680) OX=224326 GN=guaB PE=1 SV=1
39,P49058,404,357,2.4e-08,38.3,2,2,0.013,19.4,243,298,0.85,Inosine-5'-monophosphate dehydrogenase OS=Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM 4680) OX=224326 GN=guaB PE=1 SV=1
40,Q9SA34,502,357,2.5e-08,38.2,1,2,1.3,12.9,42,83,0.84,Inosine-5'-monophosphate dehydrogenase 2 OS=Arabidopsis thaliana OX=3702 GN=At1g16350 PE=1 SV=1
41,Q9SA34,502,357,2.5e-08,38.2,2,2,0.00021,25.4,339,393,0.88,Inosine-5'-monophosphate dehydrogenase 2 OS=Arabidopsis thaliana OX=3702 GN=At1g16350 PE=1 SV=1
42,O34787,767,357,4e-08,37.6,1,2,0.0029,21.6,319,399,0.84,Polyketide biosynthesis protein PksE OS=Bacillus subtilis (strain 168) OX=224308 GN=pksE PE=1 SV=3
43,O34787,767,357,4e-08,37.6,2,2,0.7,13.8,533,591,0.88,Polyketide biosynthesis protein PksE OS=Bacillus subtilis (strain 168) OX=224308 GN=pksE PE=1 SV=3
44,P0DB88,493,357,4.2e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=guaB PE=3 SV=1
45,P0DB88,493,357,4.2e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M3 (strain ATCC BAA-595 / MGAS315) OX=198466 GN=guaB PE=3 SV=1
46,P0DB89,493,357,4.2e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=guaB PE=3 SV=1
47,P0DB89,493,357,4.2e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M3 (strain SSI-1) OX=193567 GN=guaB PE=3 SV=1
48,P0C0H6,493,357,4.3e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes OX=1314 GN=guaB PE=1 SV=2
49,P0C0H6,493,357,4.3e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes OX=1314 GN=guaB PE=1 SV=2
50,P0C0H7,493,357,4.3e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M1 OX=301447 GN=guaB PE=3 SV=2
51,P0C0H7,493,357,4.3e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M1 OX=301447 GN=guaB PE=3 SV=2
52,P68839,493,357,4.3e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=guaB PE=3 SV=2
53,P68839,493,357,4.3e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M18 (strain MGAS8232) OX=186103 GN=guaB PE=3 SV=2
54,Q5X9A3,493,357,4.3e-08,37.5,1,2,0.00015,25.8,35,92,0.78,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=guaB PE=1 SV=3
55,Q5X9A3,493,357,4.3e-08,37.5,2,2,4.5,11.1,279,376,0.85,Inosine-5'-monophosphate dehydrogenase OS=Streptococcus pyogenes serotype M6 (strain ATCC BAA-946 / MGAS10394) OX=286636 GN=guaB PE=1 SV=3
56,Q9HQU4,499,357,5.1e-08,37.2,1,2,0.13,16.2,43,100,0.85,Inosine-5'-monophosphate dehydrogenase OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=guaB PE=3 SV=2
57,Q9HQU4,499,357,5.1e-08,37.2,2,2,0.0038,21.2,326,380,0.84,Inosine-5'-monophosphate dehydrogenase OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=guaB PE=3 SV=2
58,Q9HLK8,485,357,5.2e-08,37.2,1,2,0.5,14.3,36,83,0.83,Inosine-5'-monophosphate dehydrogenase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=guaB PE=3 SV=1
59,Q9HLK8,485,357,5.2e-08,37.2,2,2,0.00069,23.7,313,371,0.90,Inosine-5'-monophosphate dehydrogenase OS=Thermoplasma acidophilum (strain ATCC 25905 / DSM 1728 / JCM 9062 / NBRC 15155 / AMRC-C165) OX=273075 GN=guaB PE=3 SV=1
60,Q59011,496,357,5.8e-08,37.1,1,2,0.14,16.1,41,88,0.81,Inosine-5'-monophosphate dehydrogenase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=guaB PE=3 SV=1
61,Q59011,496,357,5.8e-08,37.1,2,2,0.0015,22.6,269,371,0.76,Inosine-5'-monophosphate dehydrogenase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=guaB PE=3 SV=1
62,P0ADG7,488,357,6.6e-08,36.9,1,2,0.047,17.6,30,90,0.89,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=guaB PE=1 SV=1
63,P0ADG7,488,357,6.6e-08,36.9,2,2,0.01,19.8,321,370,0.84,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=guaB PE=1 SV=1
64,P0ADG8,488,357,6.6e-08,36.9,1,2,0.047,17.6,30,90,0.89,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli O157:H7 OX=83334 GN=guaB PE=3 SV=1
65,P0ADG8,488,357,6.6e-08,36.9,2,2,0.01,19.8,321,370,0.84,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli O157:H7 OX=83334 GN=guaB PE=3 SV=1
66,P0ADG9,488,357,6.6e-08,36.9,1,2,0.047,17.6,30,90,0.89,Inosine-5'-monophosphate dehydrogenase OS=Shigella flexneri OX=623 GN=guaB PE=3 SV=1
67,P0ADG9,488,357,6.6e-08,36.9,2,2,0.01,19.8,321,370,0.84,Inosine-5'-monophosphate dehydrogenase OS=Shigella flexneri OX=623 GN=guaB PE=3 SV=1
68,P12268,514,357,7.7e-08,36.7,1,2,5.2,10.9,52,94,0.82,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
69,P12268,514,357,7.7e-08,36.7,2,2,0.00057,24.0,349,404,0.85,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
70,Q5RGV1,514,357,7.9e-08,36.6,1,2,0.53,14.2,52,94,0.83,Inosine-5'-monophosphate dehydrogenase 1b OS=Danio rerio OX=7955 GN=impdh1b PE=2 SV=1
71,Q5RGV1,514,357,7.9e-08,36.6,2,2,0.0077,20.2,350,399,0.85,Inosine-5'-monophosphate dehydrogenase 1b OS=Danio rerio OX=7955 GN=impdh1b PE=2 SV=1
72,Q3SWY3,514,357,8.1e-08,36.6,1,2,5.3,10.9,52,94,0.82,Inosine-5'-monophosphate dehydrogenase 2 OS=Bos taurus OX=9913 GN=IMPDH2 PE=2 SV=1
73,Q3SWY3,514,357,8.1e-08,36.6,2,2,0.00052,24.1,346,404,0.80,Inosine-5'-monophosphate dehydrogenase 2 OS=Bos taurus OX=9913 GN=IMPDH2 PE=2 SV=1
74,E9PU28,514,357,8.1e-08,36.6,1,2,5.2,10.9,52,94,0.82,Inosine-5'-monophosphate dehydrogenase 2 OS=Rattus norvegicus OX=10116 GN=Impdh2 PE=1 SV=1
75,E9PU28,514,357,8.1e-08,36.6,2,2,0.00055,24.0,348,404,0.84,Inosine-5'-monophosphate dehydrogenase 2 OS=Rattus norvegicus OX=10116 GN=Impdh2 PE=1 SV=1
76,P12269,514,357,8.2e-08,36.6,1,2,5.2,10.9,52,94,0.82,Inosine-5'-monophosphate dehydrogenase 2 OS=Cricetulus griseus OX=10029 GN=IMPDH2 PE=1 SV=1
77,P12269,514,357,8.2e-08,36.6,2,2,0.00056,24.0,349,404,0.85,Inosine-5'-monophosphate dehydrogenase 2 OS=Cricetulus griseus OX=10029 GN=IMPDH2 PE=1 SV=1
78,F6S675,512,357,8.7e-08,36.5,1,2,0.74,13.7,53,94,0.84,Inosine-5'-monophosphate dehydrogenase 1 OS=Xenopus tropicalis OX=8364 GN=impdh1 PE=3 SV=1
79,F6S675,512,357,8.7e-08,36.5,2,2,0.0067,20.4,348,397,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Xenopus tropicalis OX=8364 GN=impdh1 PE=3 SV=1
80,P24547,514,357,8.8e-08,36.5,1,2,5.2,10.9,52,94,0.82,Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2
81,P24547,514,357,8.8e-08,36.5,2,2,0.00058,23.9,349,404,0.86,Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2
82,A6UWA5,241,357,1.1e-07,36.1,1,2,12,9.7,66,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3) OX=419665 GN=hisA PE=3 SV=1
83,A6UWA5,241,357,1.1e-07,36.1,2,2,0.00034,24.7,184,223,0.94,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus aeolicus (strain ATCC BAA-1280 / DSM 17508 / OCM 812 / Nankai-3) OX=419665 GN=hisA PE=3 SV=1
84,B0UXP9,514,357,1.1e-07,36.1,1,2,4.1,11.3,52,93,0.83,Inosine-5'-monophosphate dehydrogenase 2 OS=Danio rerio OX=7955 GN=impdh2 PE=3 SV=1
85,B0UXP9,514,357,1.1e-07,36.1,2,2,0.0009,23.3,349,404,0.87,Inosine-5'-monophosphate dehydrogenase 2 OS=Danio rerio OX=7955 GN=impdh2 PE=3 SV=1
86,B6YWA9,252,357,1.3e-07,35.9,1,2,0.021,18.8,62,161,0.72,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=hisF PE=3 SV=1
87,B6YWA9,252,357,1.3e-07,35.9,2,2,0.28,15.1,184,227,0.91,Imidazole glycerol phosphate synthase subunit HisF OS=Thermococcus onnurineus (strain NA1) OX=523850 GN=hisF PE=3 SV=1
88,A0JNA3,514,357,1.4e-07,35.8,1,2,1.2,13.1,53,94,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Bos taurus OX=9913 GN=IMPDH1 PE=2 SV=2
89,A0JNA3,514,357,1.4e-07,35.8,2,2,0.0071,20.3,350,398,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Bos taurus OX=9913 GN=IMPDH1 PE=2 SV=2
90,P50096,514,357,1.4e-07,35.8,1,2,1.1,13.1,53,94,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
91,P50096,514,357,1.4e-07,35.8,2,2,0.0071,20.3,350,398,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
92,D3ZLZ7,514,357,1.4e-07,35.8,1,2,1.1,13.1,53,94,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Impdh1 PE=3 SV=1
93,D3ZLZ7,514,357,1.4e-07,35.8,2,2,0.0071,20.3,350,398,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Rattus norvegicus OX=10116 GN=Impdh1 PE=3 SV=1
94,Q9UY49,485,357,1.5e-07,35.8,1,2,0.053,17.5,37,89,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=guaB PE=3 SV=1
95,Q9UY49,485,357,1.5e-07,35.8,2,2,0.067,17.1,312,368,0.90,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus abyssi (strain GE5 / Orsay) OX=272844 GN=guaB PE=3 SV=1
96,Q6GMG5,544,357,1.5e-07,35.7,1,2,1,13.2,53,94,0.81,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
97,Q6GMG5,544,357,1.5e-07,35.7,2,2,0.0078,20.2,350,398,0.85,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
98,Q7NTY1,316,357,1.6e-07,35.6,1,1,2.4e-07,35.1,130,238,0.80,GMP reductase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=guaC PE=3 SV=1
99,O67820,490,357,2e-07,35.3,1,3,0.019,19.0,34,91,0.84,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
100,O67820,490,357,2e-07,35.3,2,3,2.5e+03,2.1,268,302,0.70,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
101,O67820,490,357,2e-07,35.3,3,3,0.029,18.3,331,375,0.84,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
102,P05325,242,357,2.2e-07,35.2,1,2,0.81,13.6,65,109,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus voltae OX=2188 GN=hisA PE=3 SV=1
103,P05325,242,357,2.2e-07,35.2,2,2,0.0066,20.4,183,222,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanococcus voltae OX=2188 GN=hisA PE=3 SV=1
104,A1R562,247,357,2.3e-07,35.1,1,2,0.026,18.5,70,117,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Paenarthrobacter aurescens (strain TC1) OX=290340 GN=hisA PE=1 SV=1
105,A1R562,247,357,2.3e-07,35.1,2,2,0.38,14.7,184,229,0.85,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Paenarthrobacter aurescens (strain TC1) OX=290340 GN=hisA PE=1 SV=1
106,Q8F4Q4,508,357,2.3e-07,35.1,1,2,1,13.2,49,94,0.85,Inosine-5'-monophosphate dehydrogenase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=guaB PE=3 SV=1
107,Q8F4Q4,508,357,2.3e-07,35.1,2,2,0.012,19.5,349,397,0.85,Inosine-5'-monophosphate dehydrogenase OS=Leptospira interrogans serogroup Icterohaemorrhagiae serovar Lai (strain 56601) OX=189518 GN=guaB PE=3 SV=1
108,P20839,514,357,2.9e-07,34.8,1,2,1.1,13.1,53,94,0.81,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
109,P20839,514,357,2.9e-07,34.8,2,2,0.015,19.3,350,398,0.85,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
110,Q9L6B7,487,357,5.8e-07,33.8,1,2,0.12,16.2,30,88,0.85,Inosine-5'-monophosphate dehydrogenase OS=Pasteurella multocida (strain Pm70) OX=272843 GN=guaB PE=3 SV=1
111,Q9L6B7,487,357,5.8e-07,33.8,2,2,0.0034,21.4,325,371,0.83,Inosine-5'-monophosphate dehydrogenase OS=Pasteurella multocida (strain Pm70) OX=272843 GN=guaB PE=3 SV=1
112,Q84XA3,502,357,5.8e-07,33.8,1,2,1.6,12.6,46,87,0.89,Inosine-5'-monophosphate dehydrogenase OS=Vigna unguiculata OX=3917 GN=impdh PE=1 SV=1
113,Q84XA3,502,357,5.8e-07,33.8,2,2,0.0017,22.4,340,392,0.88,Inosine-5'-monophosphate dehydrogenase OS=Vigna unguiculata OX=3917 GN=impdh PE=1 SV=1
114,Q6AE15,248,357,7.1e-07,33.5,1,2,2.3,12.1,88,119,0.86,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisA PE=3 SV=1
115,Q6AE15,248,357,7.1e-07,33.5,2,2,0.01,19.8,185,231,0.80,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Leifsonia xyli subsp. xyli (strain CTCB07) OX=281090 GN=hisA PE=3 SV=1
116,Q0W0J3,240,357,7.2e-07,33.5,1,2,3,11.7,69,110,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50) OX=351160 GN=hisA PE=3 SV=1
117,Q0W0J3,240,357,7.2e-07,33.5,2,2,0.0085,20.1,185,224,0.96,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Methanocella arvoryzae (strain DSM 22066 / NBRC 105507 / MRE50) OX=351160 GN=hisA PE=3 SV=1
118,P42851,485,357,7.6e-07,33.4,1,2,0.062,17.2,37,89,0.84,Inosine-5'-monophosphate dehydrogenase OS=Pyrococcus furiosus (strain ATCC 43587 / DSM 3638 / JCM 8422 / Vc1) OX=186497 GN=guaB PE=3 SV=1
