,ids,e_value,hit_start,hit_end,bitscore,protein_length
115,A1AHE2,0.00112319,256,368,44.4358,396
116,B7NPB4,0.00112319,256,384,44.4358,396
117,Q64TN0,0.00113752,139,267,44.0506,303
118,Q5LCI2,0.00113752,139,267,44.0506,303
119,B2U5C2,0.00117388,256,384,44.4358,396
120,B7NER0,0.00117388,256,384,44.4358,396
121,P33232,0.00117388,256,384,44.4358,396
122,B1IZI5,0.00117388,256,384,44.4358,396
123,A8A670,0.00117388,256,384,44.4358,396
124,B1X8M0,0.00117388,256,384,44.4358,396
125,C4ZXJ7,0.00117388,256,384,44.4358,396
126,Q8A9C3,0.00120022,139,267,44.0506,303
127,A8AXD6,0.00120876,34,240,44.0506,327
128,Q5P1A9,0.00121026,101,314,44.0506,350
129,B0VND0,0.00121181,256,373,44.4358,383
130,Q3ALF6,0.00124031,33,111,43.6654,256
131,Q8PR33,0.00124376,256,363,44.0506,388
132,Q1R4Z0,0.00125976,256,368,44.0506,396
133,B7MFG9,0.00125976,256,368,44.0506,396
134,Q9HV37,0.00126223,256,363,44.0506,381
135,B7V1I3,0.00126223,256,363,44.0506,381
136,Q3BZH2,0.00127716,256,363,44.0506,388
137,Q1IF69,0.00135471,256,368,44.0506,381
138,O31618,0.00138273,110,209,43.6654,256
139,Q02FQ1,0.00139111,256,363,44.0506,381
140,Q186R1,0.00140801,12,240,43.6654,256
141,Q883P1,0.00142311,226,321,44.0506,343
142,Q9LJH5,0.00148388,217,342,44.0506,363
143,Q9HDX2,0.00154124,281,395,44.0506,407
144,C4L088,0.00155082,143,239,43.6654,327
145,Q3KFC7,0.00158268,226,321,43.6654,339
146,B1IC44,0.00158269,39,240,43.6654,328
147,Q6HAI0,0.00162137,129,272,43.6654,327
148,Q72WY4,0.00162137,129,272,43.6654,327
149,Q814I1,0.0016255,130,273,43.6654,328
150,A0RLN5,0.0016255,130,273,43.6654,328
151,Q97QG5,0.00165468,39,240,43.6654,328
152,Q8DPJ7,0.00166946,39,240,43.6654,328
153,C1C7M7,0.00166946,39,240,43.6654,328
154,Q04K71,0.00166946,39,240,43.6654,328
155,O49506,0.00177228,228,361,43.6654,368
156,P9WND5,0.00184005,272,374,43.6654,414
157,P9WND4,0.00184005,272,374,43.6654,414
158,Q6G4R2,0.00185186,256,379,43.6654,383
159,A3CNT0,0.00189399,33,181,43.2802,252
160,B5XLI1,0.00190295,39,240,43.6654,327
161,P0DB91,0.00190295,39,240,43.6654,327
162,Q1JGV8,0.00190295,39,240,43.6654,327
163,P0DB90,0.00190295,39,240,43.6654,327
164,Q831S1,0.00192727,35,271,43.2802,325
165,Q99ZQ1,0.00197188,39,240,43.2802,327
166,C1CEK5,0.0021038,39,240,43.2802,328
167,Q978V5,0.00210409,100,203,42.5098,213
168,A7IMB0,0.00211262,256,382,43.6654,388
169,O87392,0.00215521,240,406,43.6654,442
170,C1CKY8,0.00216068,39,240,43.2802,328
171,Q48JY0,0.00223769,226,321,43.2802,343
172,A8HTC9,0.00227774,258,368,43.2802,380
173,Q88L40,0.00234441,230,321,43.2802,340
174,Q6G0J2,0.00235052,256,360,43.2802,383
175,Q3K110,0.00235575,39,240,43.2802,327
176,Q8H3I4,0.00236437,235,309,43.2802,366
177,Q9UJM8,0.00238157,168,314,43.2802,370
178,Q7VPI9,0.0024057,256,333,43.2802,381
179,B0V6L1,0.00245662,256,369,43.2802,383
180,A3M0X0,0.00245662,256,369,43.2802,383
181,B2I061,0.00245662,256,369,43.2802,383
182,B7IBS4,0.00245662,256,369,43.2802,383
183,B7H2H0,0.00245662,256,369,43.2802,383
184,Q8DZL4,0.00246285,39,240,43.2802,327
185,Q8E578,0.00246285,39,240,43.2802,327
186,Q9X0C6,0.00247577,63,180,42.895,253
187,Q8PT98,0.00248211,69,185,42.5098,234
188,Q4KFI7,0.00251127,226,321,43.2802,339
189,B7N251,0.00255158,256,384,43.2802,396
190,P47996,0.00260853,290,387,43.2802,503
191,C1DDY1,0.00262427,226,321,43.2802,347
192,Q8KCW4,0.00263457,276,373,43.2802,494
193,P0DB89,0.00265546,34,485,43.2802,493
194,P0DB88,0.00265546,34,485,43.2802,493
195,B1J244,0.00269835,256,366,43.2802,381
196,A6VCM8,0.00274643,256,363,43.2802,381
197,B5E4Y3,0.00274689,39,240,42.895,328
198,Q88DT3,0.00289585,256,368,42.895,381
199,B0KIT4,0.00289585,256,368,42.895,381
200,A5W9B2,0.00289585,256,368,42.895,381
201,O52792,0.00290008,164,306,42.895,357
202,A6L5H1,0.00298596,164,267,42.895,303
203,B7VGZ7,0.0030532,36,250,42.5098,257
204,Q04GD9,0.00310005,128,296,42.895,323
205,Q4ZUM3,0.00313457,226,321,42.895,343
206,Q97DK4,0.00318718,124,272,42.895,327
207,Q5KVD0,0.00326156,33,110,42.5098,252
208,B1HNS5,0.00333202,130,239,42.895,327
209,Q04CB0,0.00338607,47,302,42.895,330
210,Q1GBV3,0.00338607,47,302,42.895,330
211,Q49721,0.00345137,125,218,42.895,375
212,Q48TL6,0.00351453,78,240,42.5098,327
213,Q630E8,0.00357755,129,272,42.5098,327
214,Q81JJ9,0.00357755,129,272,42.5098,327
215,C1CR55,0.00368307,39,240,42.5098,328
216,B8ZJR9,0.00371594,39,240,42.5098,328
217,Q2RNA7,0.00380413,33,111,42.1246,252
218,Q12658,0.00387777,306,411,42.895,529
219,O26762,0.0041372,192,278,42.1246,293
220,Q6FFS1,0.00448413,256,369,42.5098,384
221,Q8T6T2,0.00501448,31,284,42.5098,400
222,A6TVU7,0.00508697,138,212,41.7394,258
223,P60564,0.00540593,40,238,42.1246,325
224,Q6G9M1,0.00540593,40,238,42.1246,325
225,P60563,0.00540593,40,238,42.1246,325
226,P60562,0.00540593,40,238,42.1246,325
227,A5ISL9,0.00540593,40,238,42.1246,325
228,A6U1F7,0.00540593,40,238,42.1246,325
229,A7X1Z1,0.00540593,40,238,42.1246,325
230,Q1ICL4,0.00610976,230,321,42.1246,340
231,Q8G3N6,0.0062863,306,427,42.1246,545
232,B5EFU4,0.00652663,227,276,41.7394,305
233,A8AY24,0.00654559,33,181,41.3542,252
234,B1J5B5,0.00663087,230,321,41.7394,341
235,C3K017,0.00668988,105,321,41.7394,341
236,Q2SMB2,0.00707157,18,112,41.3542,257
237,Q8PWS2,0.00708492,118,227,41.3542,246
238,Q24JJ8,0.00729179,232,342,41.7394,363
239,B1JPU0,0.00731453,256,333,41.7394,381
240,Q66C32,0.00731453,256,333,41.7394,381
241,A4TKI4,0.00731453,256,333,41.7394,381
242,Q1CGZ1,0.00731453,256,333,41.7394,381
243,A9R623,0.00731453,256,333,41.7394,381
244,Q8ZFV8,0.00731453,256,333,41.7394,381
245,B2JZQ1,0.00731453,256,333,41.7394,381
246,Q1C9P0,0.00731453,256,333,41.7394,381
247,A7FJF0,0.00731453,256,333,41.7394,381
248,B4EYU5,0.00739661,107,206,41.3542,259
249,A1K7M2,0.00745982,105,314,41.7394,338
250,A1TZG0,0.00749108,107,332,41.7394,340
251,A8H5E5,0.00753259,36,174,41.3542,257
252,A8G8F0,0.00773768,107,249,41.3542,259
253,P0C0H6,0.00793747,278,485,41.7394,493
254,P68839,0.00793747,278,485,41.7394,493
255,Q5X9A3,0.00793747,278,485,41.7394,493
256,P0C0H7,0.00793747,278,485,41.7394,493
257,Q5L2C0,0.00809632,110,209,41.3542,257
258,Q6GH69,0.0081341,40,238,41.3542,325
259,A6QGN9,0.0081341,40,238,41.3542,325
260,Q5HG83,0.0081341,40,238,41.3542,325
261,Q2YXS9,0.0081341,40,238,41.3542,325
262,Q2FYU4,0.0081341,40,238,41.3542,325
263,Q2FH96,0.0081341,40,238,41.3542,325
264,A6TVS0,0.00823269,214,278,41.3542,302
265,B2IPN4,0.00826338,39,240,41.3542,328
266,Q5R146,0.00850865,107,230,40.969,256
267,A6GWS0,0.0087421,109,225,40.969,256
268,A0QSU4,0.00919482,125,218,41.3542,375
269,A2REI5,0.00941862,39,240,41.3542,327
270,A8FHQ9,0.0102837,33,111,40.969,252
271,A5INE6,0.0104718,63,180,40.969,254
272,A6LDI7,0.0105175,33,107,40.969,251
273,E9PU28,0.0105805,299,406,41.3542,514
274,P24547,0.0105805,299,406,41.3542,514
275,P12268,0.0105805,299,406,41.3542,514
276,P12269,0.0105805,299,406,41.3542,514
277,Q3SWY3,0.0105805,299,406,41.3542,514
278,Q58923,0.0107539,101,200,40.5838,219
279,Q4ZY06,0.0107653,256,329,41.3542,380
280,Q74HT0,0.0108999,57,213,40.5838,230
281,C5CT60,0.0109028,196,237,40.969,325
282,Q8R7I7,0.011439,95,217,40.5838,237
283,A4ISR2,0.0117753,33,110,40.5838,252
284,Q38YF0,0.0119147,128,238,40.969,325
285,Q2RHX4,0.0119345,139,214,40.5838,255
286,B5YE90,0.0125435,1,111,40.5838,252
287,P65171,0.0126314,125,218,40.969,375
288,P9WKI5,0.0126314,125,218,40.969,375
289,P9WKI4,0.0126314,125,218,40.969,375
290,A4XYG7,0.0128216,256,333,40.969,379
291,A1KRQ4,0.0128415,105,314,40.969,335
292,Q8R9R7,0.0129343,8,264,40.969,301
293,Q65EG3,0.0131226,33,111,40.5838,252
294,Q5KP44,0.013317,314,410,41.3542,544
295,A8HYT7,0.0133502,33,117,40.5838,258
296,A9VFL4,0.0134773,108,239,40.5838,256
297,B8H3Q5,0.0139629,246,326,40.969,383
298,Q9A943,0.0139629,246,326,40.969,383
299,Q4L3H8,0.0145354,162,258,40.5838,295
300,B0TQY8,0.014547,36,174,40.5838,257
301,A9M3G1,0.014714,105,314,40.5838,341
302,Q8EMP6,0.015095,110,209,40.1986,222
303,Q39UK4,0.0152125,227,277,40.5838,305
304,Q040Z7,0.0154037,57,213,40.1986,230
305,Q9C0G0,0.0155177,1754,1989,41.3542,2248
306,B9DKG1,0.0163626,138,207,40.1986,255
307,B6JNB7,0.016395,64,244,40.1986,262
308,Q4L646,0.0163983,40,238,40.5838,325
309,F7CYY5,0.0166823,300,407,40.969,515
310,B2RH32,0.0167906,144,216,40.1986,259
311,Q49UF2,0.0169633,138,215,40.1986,255
312,B8B8K5,0.0172584,235,306,40.5838,366
313,Q893R2,0.0172718,135,248,40.1986,255
314,Q8CPC9,0.0172946,128,271,40.5838,325
315,Q5HPK5,0.0172946,128,271,40.5838,325
316,Q1LU41,0.0177223,107,206,40.1986,259
317,Q3AD48,0.0177223,18,181,40.1986,259
318,Q9LRR9,0.01775,234,362,40.5838,367
319,Q82ST3,0.0177537,106,315,40.5838,342
320,C5D6J1,0.0179057,108,207,40.1986,255
321,Q9K6Z6,0.0179959,33,111,40.1986,252
322,Q03TT0,0.0181971,44,244,40.5838,328
323,Q7MT73,0.0183719,144,216,40.1986,259
324,A1WB23,0.0184024,55,237,40.5838,325
325,B9ME75,0.0184024,55,237,40.5838,325
326,A9N0K2,0.0184745,107,250,40.1986,256
327,P18304,0.0185748,98,238,40.1986,251
328,A9BJH4,0.0189201,1,275,40.1986,300
329,O29742,0.0193397,202,299,40.1986,336
330,A8LFH1,0.0194156,141,240,40.1986,303
331,Q18JI3,0.0200456,34,116,40.1986,270
332,A5WHT5,0.0205831,17,119,39.8134,256
333,B9J523,0.0213381,108,207,39.8134,256
334,B7HWF4,0.0213381,108,207,39.8134,256
335,Q63FR5,0.0217091,110,209,39.8134,258
336,Q81HQ5,0.0217091,110,209,39.8134,258
337,A0RA08,0.0217091,110,209,39.8134,258
338,Q73DB1,0.0219224,108,207,39.8134,256
339,O34727,0.0219451,33,111,39.8134,252
340,Q6HN84,0.0231205,110,209,39.8134,258
341,O35435,0.0234498,141,389,40.1986,395
342,Q83HM5,0.0236079,140,253,39.8134,287
343,B9DP67,0.0237988,142,271,40.1986,325
344,Q6MT55,0.0239479,4,210,39.4282,226
345,B7HDF2,0.0242047,108,207,39.8134,256
346,B7IY02,0.0242047,108,207,39.8134,256
347,Q609J2,0.0251951,232,323,40.1986,340
348,Q49XD2,0.0254842,128,271,39.8134,328
349,Q5WDI2,0.027001,33,110,39.4282,252
350,C6E6N2,0.0271253,227,276,39.8134,305
351,P44334,0.0271515,275,371,40.1986,488
352,Q2NI73,0.0276189,194,256,39.8134,295
353,Q7U5M8,0.028207,33,111,39.4282,256
354,Q8NKN9,0.0284688,106,204,39.4282,226
355,P58262,0.028602,118,213,39.4282,255
356,A2SQR0,0.0287032,151,220,39.4282,236
357,Q8YBP2,0.0289883,115,232,40.1986,518
358,Q8FWN5,0.0293788,122,239,40.1986,525
359,Q13ZM3,0.0295437,245,325,39.8134,340
360,Q58746,0.0298547,300,415,40.1986,510
361,Q84XA3,0.0299457,289,394,40.1986,502
362,P05414,0.0304921,228,363,39.8134,369
363,P77704,0.0316644,123,251,39.4282,278
364,B5XYE8,0.0328694,107,250,39.4282,256
365,Q10CE4,0.0335967,229,343,39.8134,369
366,B8AKX6,0.0335967,229,343,39.8134,369
367,A1S6Z6,0.0338655,36,174,39.4282,259
368,B0UXP9,0.0344282,299,406,39.8134,514
369,Q9HKS5,0.0353045,178,285,39.4282,336
370,A7Z962,0.0353806,17,111,39.0431,252
371,A9WQA3,0.0354222,37,110,39.0431,244
372,B8CNW1,0.0363221,138,234,39.0431,254
373,A4X5V3,0.0367907,207,261,39.4282,306
374,B2KEU8,0.0370324,36,110,39.0431,250
375,A3MZT8,0.0373895,189,280,39.4282,295
376,B0BUD0,0.037724,189,280,39.4282,295
377,A5FJK8,0.037903,163,234,39.0431,243
378,A1TNF7,0.0380676,126,237,39.4282,325
379,B9DKX7,0.0394417,196,260,39.4282,295
380,P60799,0.0394417,196,258,39.4282,295
381,A8YZL5,0.0394417,196,258,39.4282,295
382,Q6GBW9,0.0394417,196,258,39.4282,295
383,Q6GJF0,0.0394417,196,258,39.4282,295
384,P60798,0.0394417,196,258,39.4282,295
385,P60797,0.0394417,196,258,39.4282,295
386,A6QEH1,0.0394417,196,258,39.4282,295
387,Q5HIF5,0.0394417,196,258,39.4282,295
388,A5IQ72,0.0394417,196,258,39.4282,295
389,Q2G0Q1,0.0394417,196,258,39.4282,295
390,Q2FJC1,0.0394417,196,258,39.4282,295
391,A6TYZ5,0.0394417,196,258,39.4282,295
392,A7WYT1,0.0394417,196,258,39.4282,295
393,Q8TVL8,0.0416065,192,255,39.0431,295
394,Q46CW8,0.0430096,118,230,39.0431,245
395,Q5H6B9,0.0434022,145,214,39.0431,243
396,B2SHJ1,0.0434022,145,214,39.0431,243
397,Q2P8Z6,0.0434022,145,214,39.0431,243
398,A0LJA4,0.0438318,110,233,39.0431,256
399,Q8CQV7,0.0442823,196,258,39.0431,295
400,Q5HRN5,0.0442823,196,258,39.0431,295
401,A4SSI2,0.0460795,107,240,39.0431,255
402,Q07152,0.046605,192,415,39.4282,537
403,A1W7S6,0.046866,211,333,39.0431,351
404,Q9L6B7,0.0487405,274,370,39.4282,487
405,B3GXB6,0.0488386,194,280,39.0431,295
406,B0TS89,0.0513302,138,215,38.6579,255
407,C3LLI5,0.0521971,36,250,38.6579,257
408,Q9KSW8,0.0521971,36,250,38.6579,257
409,A5F289,0.0521971,36,250,38.6579,257
410,A1WTJ3,0.0522123,234,320,39.0431,342
411,Q01YA2,0.0522397,178,268,39.0431,304
412,B6EJ93,0.0526682,36,174,38.6579,257
413,B5FDA4,0.0526682,36,174,38.6579,257
414,Q8R806,0.0530103,48,204,38.2727,214
415,A3QER0,0.0531436,138,212,38.6579,257
416,Q12NT0,0.0531436,36,111,38.6579,257
417,Q8PW92,0.0532854,37,115,38.6579,273
418,Q88SV5,0.0542539,144,298,39.0431,325
419,C1EYJ3,0.0543862,108,207,38.6579,256
420,A4IKR6,0.0546645,108,207,38.6579,255
421,Q9ZL14,0.0548343,29,444,39.0431,481
422,A9BNR6,0.0552234,55,237,39.0431,325
423,A6UWM0,0.0563928,120,260,38.6579,299
424,Q9HLK8,0.0564639,253,367,39.0431,485
425,B7JRB1,0.0568858,108,207,38.6579,256
426,Q81UX4,0.0568858,108,207,38.6579,256
427,C3LFA6,0.0568858,108,207,38.6579,256
428,C3P0L4,0.0568858,108,207,38.6579,256
429,Q8WPW2,0.0573681,165,301,38.6579,306
430,Q03AR1,0.0581851,146,242,39.0431,329
431,B3WCK9,0.0581851,146,242,39.0431,329
432,B2A2Z7,0.0588766,156,237,38.6579,295
433,Q0VM72,0.0604941,18,185,38.6579,258
434,A7MX10,0.0613589,36,165,38.6579,257
435,Q24QJ5,0.061755,34,181,38.6579,254
436,Q9K1D7,0.062064,105,314,38.6579,335
437,A1VMA8,0.0625116,55,237,38.6579,325
438,Q12CT8,0.0630675,55,237,38.6579,325
439,B8FP24,0.0631951,33,180,38.2727,253
440,A5UEU6,0.0632481,117,247,38.6579,268
441,B0RZ30,0.0639858,145,214,38.2727,243
442,B0K4N7,0.0644214,192,251,38.6579,292
443,Q8F4Q4,0.0648669,285,389,39.0431,508
444,Q9HR52,0.0654552,32,110,38.6579,273
445,B0R4B2,0.0654552,32,110,38.6579,273
446,Q5E633,0.0671251,36,111,38.2727,257
447,Q5UZH1,0.0678078,154,226,38.2727,246
448,Q9GZH3,0.0682895,297,414,39.0431,534
449,A9L3J3,0.0700374,107,215,38.2727,254
450,A6WNR8,0.0700374,107,215,38.2727,254
451,A3D465,0.0700374,107,215,38.2727,254
452,B8EA59,0.0700374,107,215,38.2727,254
453,P56088,0.0700419,329,444,39.0431,481
454,O67820,0.0705133,263,382,39.0431,490
455,Q8D8Q5,0.0708412,36,165,38.2727,257
456,A1A2H2,0.0713176,51,117,38.2727,241
457,Q7UJL3,0.0715447,308,478,39.0431,539
458,Q3B213,0.0720869,174,314,38.6579,361
459,Q47XB3,0.0723935,36,174,38.2727,258
460,A2BLL5,0.073416,155,275,38.6579,335
461,A1RJR5,0.073918,107,215,38.2727,254
462,A4Y6R6,0.073918,107,215,38.2727,254
463,Q9LRS0,0.0740275,234,362,38.6579,367
464,Q83MZ9,0.0759469,184,253,38.2727,287
465,A9B891,0.0764942,194,285,38.2727,293
466,C4XS73,0.0780681,33,111,38.2727,259
467,Q12UY6,0.0803982,1,115,38.2727,273
468,Q5FJB5,0.0805773,73,290,38.2727,307
469,O00086,0.0835276,301,406,38.6579,521
470,Q59Q46,0.0835276,301,406,38.6579,521
471,B2TQ13,0.0862643,93,193,37.8875,213
472,Q5HLB4,0.0864442,138,207,37.8875,255
473,O14344,0.0889533,291,402,38.6579,524
474,Q7US84,0.0891575,133,282,38.2727,287
475,Q8RBJ3,0.0919731,192,251,38.2727,292
476,Q8CN30,0.0945669,138,207,37.8875,255
477,Q8EWM9,0.0946538,123,213,37.8875,230
478,B8J216,0.0959584,33,105,37.8875,259
479,A7GLF8,0.0975095,108,207,37.8875,256
480,B0KAS1,0.0978841,193,251,37.8875,292
481,A3M9P1,0.0995679,17,181,37.8875,252
482,B2I0P3,0.0995679,17,181,37.8875,252
483,B7IBD7,0.0995679,17,181,37.8875,252
484,B7GVJ5,0.0995679,17,181,37.8875,252
485,P20932,0.100646,254,330,38.2727,393
486,Q8RG85,0.100796,226,268,37.8875,304
487,Q03GJ0,0.105377,128,238,37.8875,325
488,B1KHI0,0.108201,138,230,37.8875,255
489,Q7N966,0.109177,107,206,37.8875,255
490,B1KRF9,0.109976,36,158,37.8875,257
491,O27120,0.11087,113,216,37.5023,229
492,A8MIU4,0.111608,226,276,37.8875,302
493,Q7VL86,0.112707,194,280,37.8875,295
494,A7MQQ2,0.11564,107,228,37.5023,256
495,Q7MLS1,0.117104,36,165,37.5023,257
496,A5IJU8,0.117243,121,244,37.8875,293
497,B1I556,0.118104,33,105,37.5023,252
498,Q0A5D3,0.118235,18,175,37.5023,265
499,Q9JX66,0.120424,105,314,37.8875,335
