,ids,target_len,query_len,E-value,score_sequence,domain_number,of,i-Evalue,score_domain,from_ali_coord,to_ali_coord,acc,description_of_target
13,Q5HHG4,355,331,8.8e-90,306.4,1,1,1.1e-89,306.1,5,345,0.93,Probable nitronate monooxygenase OS=Staphylococcus aureus (strain COL) OX=93062 GN=SACOL0922 PE=3 SV=1
14,Q9HWH9,351,331,2.6e-79,271.9,1,1,3e-79,271.7,5,348,0.95,Nitronate monooxygenase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=nmoA PE=1 SV=1
15,D0V3Y4,349,331,9.6e-79,270.1,1,1,1.1e-78,269.9,5,344,0.93,Nitronate monooxygenase OS=Pseudomonas sp. OX=306 GN=pnoA PE=1 SV=1
16,B2TEK6,366,331,6.1e-75,257.6,1,1,7.1e-75,257.4,10,350,0.92,Nitronate monooxygenase OS=Paraburkholderia phytofirmans (strain DSM 17436 / LMG 22146 / PsJN) OX=398527 GN=Bphyt_4144 PE=1 SV=1
17,O06179,375,331,8.4e-55,191.4,1,1,1.3e-54,190.8,23,361,0.91,Putative monooxygenase Rv1533 OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=Rv1533 PE=1 SV=1
18,Q9I4V0,328,331,1.1e-52,184.4,1,1,1.5e-51,180.7,6,311,0.87,NADH:quinone reductase OS=Pseudomonas aeruginosa (strain ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1) OX=208964 GN=PA1024 PE=1 SV=1
19,P47177,404,331,6.6e-39,139.1,1,1,1.1e-37,135.2,29,388,0.73,Putative nitronate monooxygenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=YJR149W PE=1 SV=2
20,Q12723,374,331,7.2e-39,139.0,1,1,9.1e-39,138.7,10,372,0.80,Nitronate monooxygenase OS=Cyberlindnera mrakii OX=1004253 PE=1 SV=1
21,Q01284,378,331,5.1e-38,136.2,1,2,0.0063,20.9,30,63,0.86,Nitronate monooxygenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=ncd-2 PE=1 SV=1
22,Q01284,378,331,5.1e-38,136.2,2,2,4e-32,116.8,151,364,0.88,Nitronate monooxygenase OS=Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987) OX=367110 GN=ncd-2 PE=1 SV=1
23,Q8KCW4,494,331,9.5e-16,63.0,1,2,0.00086,23.7,32,90,0.84,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=guaB PE=3 SV=1
24,Q8KCW4,494,331,9.5e-16,63.0,2,2,7.4e-09,40.4,230,377,0.75,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum tepidum (strain ATCC 49652 / DSM 12025 / NBRC 103806 / TLS) OX=194439 GN=guaB PE=3 SV=1
25,Q9KH33,498,331,3.3e-14,57.9,1,2,0.026,18.8,43,93,0.89,Inosine-5'-monophosphate dehydrogenase OS=Rhizobium tropici OX=398 GN=guaB PE=3 SV=1
26,Q9KH33,498,331,3.3e-14,57.9,2,2,4.5e-09,41.1,217,380,0.78,Inosine-5'-monophosphate dehydrogenase OS=Rhizobium tropici OX=398 GN=guaB PE=3 SV=1
27,O67820,490,331,4.4e-14,57.5,1,2,0.052,17.9,35,90,0.77,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
28,O67820,490,331,4.4e-14,57.5,2,2,7.3e-09,40.4,213,378,0.79,Inosine-5'-monophosphate dehydrogenase OS=Aquifex aeolicus (strain VF5) OX=224324 GN=guaB PE=3 SV=1
29,O50316,494,331,1.2e-13,56.1,1,2,0.036,18.4,32,89,0.89,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum parvum (strain NCIB 8327) OX=517417 GN=guaB PE=3 SV=3
30,O50316,494,331,1.2e-13,56.1,2,2,2.8e-08,38.5,227,377,0.72,Inosine-5'-monophosphate dehydrogenase OS=Chlorobaculum parvum (strain NCIB 8327) OX=517417 GN=guaB PE=3 SV=3
31,F7CYY5,515,331,1.8e-13,55.5,1,2,0.08,17.2,53,139,0.81,Inosine-5'-monophosphate dehydrogenase 2 OS=Xenopus tropicalis OX=8364 GN=impdh2 PE=3 SV=1
32,F7CYY5,515,331,1.8e-13,55.5,2,2,6.5e-08,37.3,291,399,0.77,Inosine-5'-monophosphate dehydrogenase 2 OS=Xenopus tropicalis OX=8364 GN=impdh2 PE=3 SV=1
33,Q3SWY3,514,331,4.7e-13,54.2,1,2,0.098,16.9,53,110,0.85,Inosine-5'-monophosphate dehydrogenase 2 OS=Bos taurus OX=9913 GN=IMPDH2 PE=2 SV=1
34,Q3SWY3,514,331,4.7e-13,54.2,2,2,1.8e-07,35.8,256,398,0.73,Inosine-5'-monophosphate dehydrogenase 2 OS=Bos taurus OX=9913 GN=IMPDH2 PE=2 SV=1
35,B0UXP9,514,331,4.7e-13,54.1,1,2,0.45,14.8,53,111,0.83,Inosine-5'-monophosphate dehydrogenase 2 OS=Danio rerio OX=7955 GN=impdh2 PE=3 SV=1
36,B0UXP9,514,331,4.7e-13,54.1,2,2,4.1e-08,37.9,289,398,0.72,Inosine-5'-monophosphate dehydrogenase 2 OS=Danio rerio OX=7955 GN=impdh2 PE=3 SV=1
37,P24547,514,331,6.7e-13,53.7,1,2,0.037,18.3,53,140,0.80,Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2
38,P24547,514,331,6.7e-13,53.7,2,2,8.4e-07,33.6,290,398,0.77,Inosine-5'-monophosphate dehydrogenase 2 OS=Mus musculus OX=10090 GN=Impdh2 PE=1 SV=2
39,Q9HQU4,499,331,8.6e-13,53.3,1,2,0.0015,22.9,50,101,0.88,Inosine-5'-monophosphate dehydrogenase OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=guaB PE=3 SV=2
40,Q9HQU4,499,331,8.6e-13,53.3,2,2,4.7e-06,31.2,327,395,0.78,Inosine-5'-monophosphate dehydrogenase OS=Halobacterium salinarum (strain ATCC 700922 / JCM 11081 / NRC-1) OX=64091 GN=guaB PE=3 SV=2
41,E9PU28,514,331,9.4e-13,53.2,1,2,0.037,18.4,53,140,0.80,Inosine-5'-monophosphate dehydrogenase 2 OS=Rattus norvegicus OX=10116 GN=Impdh2 PE=1 SV=1
42,E9PU28,514,331,9.4e-13,53.2,2,2,1.1e-06,33.2,299,398,0.78,Inosine-5'-monophosphate dehydrogenase 2 OS=Rattus norvegicus OX=10116 GN=Impdh2 PE=1 SV=1
43,P12268,514,331,1e-12,53.1,1,2,0.046,18.0,53,138,0.84,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
44,P12268,514,331,1e-12,53.1,2,2,1.1e-06,33.3,299,398,0.73,Inosine-5'-monophosphate dehydrogenase 2 OS=Homo sapiens OX=9606 GN=IMPDH2 PE=1 SV=2
45,P12269,514,331,3.1e-12,51.5,1,2,0.04,18.2,53,139,0.81,Inosine-5'-monophosphate dehydrogenase 2 OS=Cricetulus griseus OX=10029 GN=IMPDH2 PE=1 SV=1
46,P12269,514,331,3.1e-12,51.5,2,2,3.6e-06,31.5,302,398,0.77,Inosine-5'-monophosphate dehydrogenase 2 OS=Cricetulus griseus OX=10029 GN=IMPDH2 PE=1 SV=1
47,Q7NTY1,316,331,3.5e-11,48.0,1,1,5.1e-11,47.5,134,238,0.81,GMP reductase OS=Chromobacterium violaceum (strain ATCC 12472 / DSM 30191 / JCM 1249 / NBRC 12614 / NCIMB 9131 / NCTC 9757) OX=243365 GN=guaC PE=3 SV=1
48,Q65EG3,252,331,4e-11,47.8,1,2,0.0054,21.1,56,107,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=hisF PE=3 SV=1
49,Q65EG3,252,331,4e-11,47.8,2,2,0.00026,25.4,155,241,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus licheniformis (strain ATCC 14580 / DSM 13 / JCM 2505 / NBRC 12200 / NCIMB 9375 / NRRL NRS-1264 / Gibson 46) OX=279010 GN=hisF PE=3 SV=1
50,Q7UJL3,539,331,5.2e-11,47.4,1,2,0.09,17.1,79,134,0.74,Inosine-5'-monophosphate dehydrogenase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090 GN=guaB PE=3 SV=1
51,Q7UJL3,539,331,5.2e-11,47.4,2,2,3.5e-06,31.6,305,420,0.72,Inosine-5'-monophosphate dehydrogenase OS=Rhodopirellula baltica (strain DSM 10527 / NCIMB 13988 / SH1) OX=243090 GN=guaB PE=3 SV=1
52,Q9KGN8,485,331,6e-11,47.2,1,2,0.0011,23.4,34,90,0.86,Inosine-5'-monophosphate dehydrogenase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=guaB PE=3 SV=1
53,Q9KGN8,485,331,6e-11,47.2,2,2,0.00094,23.6,219,372,0.73,Inosine-5'-monophosphate dehydrogenase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) OX=272558 GN=guaB PE=3 SV=1
54,Q18DL2,245,331,6.3e-11,47.2,1,2,0.028,18.8,67,111,0.89,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Haloquadratum walsbyi (strain DSM 16790 / HBSQ001) OX=362976 GN=hisA PE=3 SV=1
55,Q18DL2,245,331,6.3e-11,47.2,2,2,2.3e-06,32.2,186,228,0.92,1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase OS=Haloquadratum walsbyi (strain DSM 16790 / HBSQ001) OX=362976 GN=hisA PE=3 SV=1
56,Q6GMG5,544,331,6.4e-11,47.1,1,2,0.17,16.1,53,153,0.72,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
57,Q6GMG5,544,331,6.4e-11,47.1,2,2,1e-05,30.0,299,397,0.78,Inosine-5'-monophosphate dehydrogenase 1a OS=Danio rerio OX=7955 GN=impdh1a PE=2 SV=1
58,Q5RGV1,514,331,6.5e-11,47.1,1,2,0.097,17.0,53,113,0.72,Inosine-5'-monophosphate dehydrogenase 1b OS=Danio rerio OX=7955 GN=impdh1b PE=2 SV=1
59,Q5RGV1,514,331,6.5e-11,47.1,2,2,1.3e-05,29.7,299,397,0.79,Inosine-5'-monophosphate dehydrogenase 1b OS=Danio rerio OX=7955 GN=impdh1b PE=2 SV=1
60,Q4VRV8,551,331,1.4e-10,46.0,1,3,2.2,12.5,43,97,0.86,Inosine-5'-monophosphate dehydrogenase OS=Toxoplasma gondii OX=5811 PE=1 SV=1
61,Q4VRV8,551,331,1.4e-10,46.0,2,3,5.6e+02,4.6,214,259,0.66,Inosine-5'-monophosphate dehydrogenase OS=Toxoplasma gondii OX=5811 PE=1 SV=1
62,Q4VRV8,551,331,1.4e-10,46.0,3,3,8.3e-05,27.0,287,384,0.74,Inosine-5'-monophosphate dehydrogenase OS=Toxoplasma gondii OX=5811 PE=1 SV=1
63,Q3MEF5,257,331,2.8e-10,45.1,1,2,0.24,15.7,62,105,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisF PE=3 SV=1
64,Q3MEF5,257,331,2.8e-10,45.1,2,2,2.2e-05,28.9,160,229,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Trichormus variabilis (strain ATCC 29413 / PCC 7937) OX=240292 GN=hisF PE=3 SV=1
65,Q8YT31,259,331,3.5e-10,44.7,1,2,0.24,15.7,62,105,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=hisF PE=3 SV=1
66,Q8YT31,259,331,3.5e-10,44.7,2,2,3.8e-05,28.2,160,229,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690 GN=hisF PE=3 SV=1
67,C5D7N8,252,331,4.1e-10,44.5,1,2,0.0096,20.3,41,105,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
68,C5D7N8,252,331,4.1e-10,44.5,2,2,0.0014,23.1,159,241,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Geobacillus sp. (strain WCH70) OX=471223 GN=hisF PE=3 SV=1
69,P20839,514,331,5.6e-10,44.0,1,2,0.086,17.1,53,110,0.90,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
70,P20839,514,331,5.6e-10,44.0,2,2,9.3e-05,26.9,304,397,0.73,Inosine-5'-monophosphate dehydrogenase 1 OS=Homo sapiens OX=9606 GN=IMPDH1 PE=1 SV=2
71,B0K629,253,331,8.1e-10,43.5,1,2,0.11,16.7,60,105,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Thermoanaerobacter sp. (strain X514) OX=399726 GN=hisF PE=3 SV=1
72,B0K629,253,331,8.1e-10,43.5,2,2,0.00036,24.9,156,241,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Thermoanaerobacter sp. (strain X514) OX=399726 GN=hisF PE=3 SV=1
73,P0ADG7,488,331,1e-09,43.2,1,2,0.013,19.8,32,88,0.82,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=guaB PE=1 SV=1
74,P0ADG7,488,331,1e-09,43.2,2,2,0.00031,25.2,276,371,0.75,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=guaB PE=1 SV=1
75,P0ADG8,488,331,1e-09,43.2,1,2,0.013,19.8,32,88,0.82,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli O157:H7 OX=83334 GN=guaB PE=3 SV=1
76,P0ADG8,488,331,1e-09,43.2,2,2,0.00031,25.2,276,371,0.75,Inosine-5'-monophosphate dehydrogenase OS=Escherichia coli O157:H7 OX=83334 GN=guaB PE=3 SV=1
77,P0ADG9,488,331,1e-09,43.2,1,2,0.013,19.8,32,88,0.82,Inosine-5'-monophosphate dehydrogenase OS=Shigella flexneri OX=623 GN=guaB PE=3 SV=1
78,P0ADG9,488,331,1e-09,43.2,2,2,0.00031,25.2,276,371,0.75,Inosine-5'-monophosphate dehydrogenase OS=Shigella flexneri OX=623 GN=guaB PE=3 SV=1
79,A8FHQ9,252,331,1.1e-09,43.1,1,2,0.0075,20.6,42,107,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus pumilus (strain SAFR-032) OX=315750 GN=hisF PE=3 SV=1
80,A8FHQ9,252,331,1.1e-09,43.1,2,2,0.0044,21.4,185,240,0.80,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus pumilus (strain SAFR-032) OX=315750 GN=hisF PE=3 SV=1
81,F6S675,512,331,1.1e-09,43.1,1,2,4.2,11.6,53,106,0.86,Inosine-5'-monophosphate dehydrogenase 1 OS=Xenopus tropicalis OX=8364 GN=impdh1 PE=3 SV=1
82,F6S675,512,331,1.1e-09,43.1,2,2,7.3e-06,30.5,296,395,0.74,Inosine-5'-monophosphate dehydrogenase 1 OS=Xenopus tropicalis OX=8364 GN=impdh1 PE=3 SV=1
83,O34727,252,331,1.1e-09,43.0,1,2,0.0038,21.6,56,107,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus subtilis (strain 168) OX=224308 GN=hisF PE=3 SV=1
84,O34727,252,331,1.1e-09,43.0,2,2,0.0079,20.5,185,241,0.82,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus subtilis (strain 168) OX=224308 GN=hisF PE=3 SV=1
85,Q7V2P2,255,331,1.3e-09,42.8,1,2,1.2,13.3,56,103,0.90,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) OX=59919 GN=hisF PE=3 SV=1
86,Q7V2P2,255,331,1.3e-09,42.8,2,2,5.8e-05,27.6,158,233,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus subsp. pastoris (strain CCMP1986 / NIES-2087 / MED4) OX=59919 GN=hisF PE=3 SV=1
87,Q59011,496,331,1.6e-09,42.6,1,2,1.4,13.2,42,91,0.81,Inosine-5'-monophosphate dehydrogenase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=guaB PE=3 SV=1
88,Q59011,496,331,1.6e-09,42.6,2,2,7.4e-06,30.5,273,374,0.79,Inosine-5'-monophosphate dehydrogenase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=guaB PE=3 SV=1
89,A7Z962,252,331,1.8e-09,42.4,1,2,0.014,19.7,59,107,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / FZB42) OX=326423 GN=hisF PE=3 SV=1
90,A7Z962,252,331,1.8e-09,42.4,2,2,0.0011,23.3,159,242,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bacillus velezensis (strain DSM 23117 / BGSC 10A6 / FZB42) OX=326423 GN=hisF PE=3 SV=1
91,P21879,488,331,2.4e-09,41.9,1,2,0.0047,21.3,36,100,0.84,Inosine-5'-monophosphate dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=guaB PE=1 SV=2
92,P21879,488,331,2.4e-09,41.9,2,2,0.0062,20.9,233,375,0.73,Inosine-5'-monophosphate dehydrogenase OS=Bacillus subtilis (strain 168) OX=224308 GN=guaB PE=1 SV=2
93,Q8G3N6,545,331,3.2e-09,41.5,1,2,0.14,16.4,77,146,0.81,Inosine-5'-monophosphate dehydrogenase OS=Bifidobacterium longum (strain NCC 2705) OX=206672 GN=guaB PE=3 SV=1
94,Q8G3N6,545,331,3.2e-09,41.5,2,2,0.00022,25.7,325,423,0.82,Inosine-5'-monophosphate dehydrogenase OS=Bifidobacterium longum (strain NCC 2705) OX=206672 GN=guaB PE=3 SV=1
95,P49058,404,331,3.5e-09,41.4,1,1,2.4e-08,38.7,33,300,0.72,Inosine-5'-monophosphate dehydrogenase OS=Borrelia burgdorferi (strain ATCC 35210 / B31 / CIP 102532 / DSM 4680) OX=224326 GN=guaB PE=1 SV=1
96,A4QFF9,258,331,4.3e-09,41.1,1,2,0.44,14.8,63,107,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium glutamicum (strain R) OX=340322 GN=hisF PE=3 SV=1
97,A4QFF9,258,331,4.3e-09,41.1,2,2,0.00014,26.3,191,235,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium glutamicum (strain R) OX=340322 GN=hisF PE=3 SV=1
98,O31139,258,331,4.3e-09,41.1,1,2,0.44,14.8,63,107,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025) OX=196627 GN=hisF PE=3 SV=2
99,O31139,258,331,4.3e-09,41.1,2,2,0.00014,26.3,191,235,0.88,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / BCRC 11384 / JCM 1318 / LMG 3730 / NCIMB 10025) OX=196627 GN=hisF PE=3 SV=2
100,P60714,258,331,4.6e-09,41.0,1,2,0.4,14.9,63,107,0.85,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis) OX=257309 GN=hisF PE=3 SV=1
101,P60714,258,331,4.6e-09,41.0,2,2,7.8e-05,27.1,162,247,0.73,Imidazole glycerol phosphate synthase subunit HisF OS=Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis) OX=257309 GN=hisF PE=3 SV=1
102,P56088,481,331,5e-09,40.9,1,2,25,9.0,31,107,0.81,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=guaB PE=3 SV=1
103,P56088,481,331,5e-09,40.9,2,2,2.4e-06,32.1,209,366,0.65,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain ATCC 700392 / 26695) OX=85962 GN=guaB PE=3 SV=1
104,Q9ZL14,481,331,5.3e-09,40.8,1,2,21,9.3,30,107,0.81,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaB PE=3 SV=1
105,Q9ZL14,481,331,5.3e-09,40.8,2,2,2.7e-06,32.0,210,366,0.65,Inosine-5'-monophosphate dehydrogenase OS=Helicobacter pylori (strain J99 / ATCC 700824) OX=85963 GN=guaB PE=3 SV=1
106,P44334,488,331,5.4e-09,40.8,1,2,1,13.6,34,115,0.71,Inosine-5'-monophosphate dehydrogenase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=guaB PE=3 SV=1
107,P44334,488,331,5.4e-09,40.8,2,2,0.0011,23.3,206,372,0.72,Inosine-5'-monophosphate dehydrogenase OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=guaB PE=3 SV=1
108,Q31E64,257,331,6.2e-09,40.6,1,2,0.012,19.9,61,107,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Hydrogenovibrio crunogenus (strain XCL-2) OX=317025 GN=hisF PE=3 SV=1
109,Q31E64,257,331,6.2e-09,40.6,2,2,0.00096,23.5,156,246,0.83,Imidazole glycerol phosphate synthase subunit HisF OS=Hydrogenovibrio crunogenus (strain XCL-2) OX=317025 GN=hisF PE=3 SV=1
110,A9A5Y7,476,331,6.3e-09,40.6,1,2,0.31,15.3,32,87,0.83,Inosine-5'-monophosphate dehydrogenase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=guaB PE=3 SV=1
111,A9A5Y7,476,331,6.3e-09,40.6,2,2,0.0002,25.8,265,374,0.78,Inosine-5'-monophosphate dehydrogenase OS=Nitrosopumilus maritimus (strain SCM1) OX=436308 GN=guaB PE=3 SV=1
112,A2BV90,257,331,6.5e-09,40.6,1,2,5.1,11.3,57,103,0.89,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9515) OX=167542 GN=hisF PE=3 SV=1
113,A2BV90,257,331,6.5e-09,40.6,2,2,4.3e-05,28.0,156,240,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Prochlorococcus marinus (strain MIT 9515) OX=167542 GN=hisF PE=3 SV=1
114,P50096,514,331,7.5e-09,40.3,1,2,0.12,16.6,53,109,0.93,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
115,P50096,514,331,7.5e-09,40.3,2,2,0.0011,23.4,347,397,0.70,Inosine-5'-monophosphate dehydrogenase 1 OS=Mus musculus OX=10090 GN=Impdh1 PE=1 SV=2
116,B8DUB2,256,331,7.6e-09,40.3,1,2,0.88,13.8,63,106,0.79,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium animalis subsp. lactis (strain AD011) OX=442563 GN=hisF PE=3 SV=1
117,B8DUB2,256,331,7.6e-09,40.3,2,2,8.8e-05,27.0,158,234,0.84,Imidazole glycerol phosphate synthase subunit HisF OS=Bifidobacterium animalis subsp. lactis (strain AD011) OX=442563 GN=hisF PE=3 SV=1
118,A6Q117,254,331,8.2e-09,40.2,1,2,14,9.9,60,108,0.87,Imidazole glycerol phosphate synthase subunit HisF OS=Nitratiruptor sp. (strain SB155-2) OX=387092 GN=hisF PE=3 SV=1
119,A6Q117,254,331,8.2e-09,40.2,2,2,1.3e-05,29.7,156,240,0.86,Imidazole glycerol phosphate synthase subunit HisF OS=Nitratiruptor sp. (strain SB155-2) OX=387092 GN=hisF PE=3 SV=1
